 id_proyecto;fecha_inicio;ubicacion;cliente;tecnico_encargado;tipo_proyecto;complejidad;indice_riesgo;experiencia_contratista;duracion_planificada_dias;retraso_dias;incidentes_ambientales;costo_presupuesto_inicial;costo_real_final;desviacion_coste_pct;coste_material_final;coste_maquinaria_final;coste_mano_obra_final;coste_adicional_final;tipo_material;diametro_tuberia_mm;longitud_tuberia_km;num_valvulas_compuerta;num_hidrantes;num_bocas_riego;m2_lona;tipo_lona;m2_geotextil;electrovalvulas;bombas;tipo_reparacion;complejidad_reparacion
HIDRO-2025-00269;2024-10-09 13:28:39.814171;Sur;Industrial;TEC-0030;Red Agua Potable;1;1,2;2;110;-1;1;5816932,5;6421993,7;10,4;5573875,0;67983,0;175074,5;605061,2;PE;315;36,55;10;3;73;0;;0;0;0;;0
HIDRO-2025-01307;2024-10-09 13:28:39.832757;Sur;Comunidad de Regantes;TEC-0035;Reparación;2;2,6;3;14;-3;2;15650,16;21484,96;37,28;15068,43;157,73;424,0;5834,8;FD;300;0,106;0;0;0;0;;0;0;0;Refuerzo;2
HIDRO-2025-00740;2024-10-10 13:28:39.823002;Norte;Comunidad de Regantes;TEC-0014;Riego Agrícola;2;2,1;2;13;-3;1;55703,6;75872,79;36,21;46129,2;150,0;9424,4;20169,19;;90;3,36;0;0;0;0;;0;6;1;;0
HIDRO-2025-01172;2024-10-10 13:28:39.830460;Sur;Comunidad de Regantes;TEC-0037;Red Agua Potable;1;1,9;5;131;-7;0;17073195,1;16947006,7;-0,74;16749877,3;81486,6;241831,2;-126188,4;PE;500;43,81;13;4;87;0;;0;0;0;;0
HIDRO-2025-00786;2024-10-11 13:28:39.823802;Norte;Industrial;TEC-0031;Red Agua Potable;1;2,3;2;144;-3;1;3259597,6;3714464,45;13,95;2964274,6;89317,2;206005,8;454866,85;PE;200;48,02;14;4;96;0;;0;0;0;;0
HIDRO-2025-01022;2024-10-11 13:28:39.827864;Oeste;Industrial;TEC-0018;Impermeabilización;1;1,8;2;79;-3;0;244810,4;286633,08;17,08;120147,24;30423,04;94240,12;41822,68;;0;0,0;0;0;0;11884;200gr;13072;0;0;;0
HIDRO-2025-00035;2024-10-12 13:28:39.810021;Este;Industrial;TEC-0003;Red Agua Potable;2;2,4;4;121;-7;3;1849881,6;2248913,74;21,57;1775289,6;19269,6;55322,4;399032,14;FD;200;31,08;9;3;62;0;;0;0;0;;0
HIDRO-2025-00136;2024-10-12 13:28:39.811875;Norte;Privado;TEC-0032;Red Agua Potable;1;2,7;2;57;0;1;1282253,2;1678915,17;30,93;1166079,7;35135,4;81038,1;396661,97;PE;200;18,89;5;1;37;0;;0;0;0;;0
HIDRO-2025-00310;2024-10-12 13:28:39.814870;Sur;Municipal;TEC-0017;Riego Agrícola;1;2,2;4;22;-6;3;662194,8;733309,81;10,74;602213,3;18210,6;41770,9;71115,01;;200;9,71;0;0;0;0;;0;19;1;;0
HIDRO-2025-00415;2024-10-12 13:28:39.816696;Norte;Municipal;TEC-0042;Reparación;1;3,0;4;9;-7;5;22876,83;29372,59;28,39;21728,96;392,83;755,04;6495,76;PE;200;0,176;0;0;0;0;;0;0;0;Sustitución;1
HIDRO-2025-01199;2024-10-13 13:28:39.830922;Norte;Industrial;TEC-0014;Reparación;1;1,1;3;7;-5;0;12326,98;13430,07;8,95;12003,84;107,14;216,0;1103,1;FD;150;0,144;0;0;0;0;;0;0;0;Sustitución;1
HIDRO-2025-00071;2024-10-14 13:28:39.810676;Central;Privado;TEC-0008;Reparación;1;1,8;1;3;5;1;2358,49;2714,83;15,11;2234,57;47,43;76,5;356,33;FD;100;0,051;0;0;0;0;;0;0;0;Rotura;1
HIDRO-2025-00248;2024-10-14 13:28:39.813809;Sur;Municipal;TEC-0029;Reparación;1;2,7;3;7;-3;1;19923,02;24114,02;21,04;19031,76;294,62;596,64;4190,99;PE;250;0,132;0;0;0;0;;0;0;0;Fuga;1
HIDRO-2025-00024;2024-10-15 13:28:39.809827;Central;Comunidad de Regantes;TEC-0009;Riego Agrícola;1;2,6;4;19;-7;3;359770,0;430488,19;19,66;319280,0;10070,0;30420,0;70718,19;;160;8,0;0;0;0;0;;0;16;1;;0
HIDRO-2025-00118;2024-10-15 13:28:39.811531;Este;Privado;TEC-0009;Reparación;1;1,3;4;1;-6;0;1587,67;1352,2;-14,83;1542,24;13,39;32,04;-235,47;FD;200;0,018;0;0;0;0;;0;0;0;Refuerzo;1
HIDRO-2025-01219;2024-10-15 13:28:39.831250;Sur;Comunidad de Regantes;TEC-0028;Red Agua Potable;2;1,7;5;38;-5;0;665902,8;660248,17;-0,85;605571,3;18246,6;42084,9;-5654,63;PE;200;9,81;2;1;19;0;;0;0;0;;0
HIDRO-2025-00149;2024-10-16 13:28:39.812100;Central;Comunidad de Regantes;TEC-0016;Reparación;2;2,3;3;6;-5;1;3967,48;4775,74;20,37;3769,92;40,92;156,64;808,26;FD;200;0,044;0;0;0;0;;0;0;0;Rotura;2
HIDRO-2025-00492;2024-10-16 13:28:39.818127;Central;Industrial;TEC-0023;Riego Agrícola;2;2,6;2;12;-3;0;205550,0;277406,42;34,96;186900,0;5730,0;12920,0;71856,42;;200;3,0;0;0;0;0;;0;6;1;;0
HIDRO-2025-00297;2024-10-17 13:28:39.814649;Oeste;Comunidad de Regantes;TEC-0032;Red Agua Potable;1;2,3;2;128;-3;1;4171305,6;5211203,3;24,93;4033411,2;52774,4;85120,0;1039897,7;FD;300;42,56;12;4;85;0;;0;0;0;;0
HIDRO-2025-00326;2024-10-17 13:28:39.815148;Central;Industrial;TEC-0019;Reparación;1;2,6;1;2;0;1;3467,81;5031,35;45,09;3383,8;28,83;55,18;1563,53;FD;250;0,031;0;0;0;0;;0;0;0;Rotura;1
HIDRO-2025-01128;2024-10-18 13:28:39.829726;Este;Privado;TEC-0020;Red Agua Potable;1;1,0;4;100;-3;1;5301286,5;4622752,45;-12,8;5079775,0;61956,6;159554,9;-678534,05;PE;315;33,31;9;3;66;0;;0;0;0;;0
HIDRO-2025-00903;2024-10-19 13:28:39.825820;Este;Privado;TEC-0038;Riego Agrícola;3;2,8;4;20;-7;4;318500,8;462457,22;45,2;289626,8;8817,6;20056,4;143956,42;;200;4,66;0;0;0;0;;0;9;1;;0
HIDRO-2025-00020;2024-10-21 13:28:39.809757;Sur;Industrial;TEC-0044;Reparación;1;2,3;4;11;-7;3;51634,07;57002,19;10,4;50096,25;488,81;1049,01;5368,12;PE;315;0,219;0;0;0;0;;0;0;0;Fuga;1
HIDRO-2025-01157;2024-10-21 13:28:39.830212;Central;Municipal;TEC-0013;Impermeabilización;1;1,3;1;67;0;0;227966,43;267265,52;17,24;122573,4;25720,32;79672,71;39299,09;;0;0,0;0;0;0;10047;400gr;11052;0;0;;0
HIDRO-2025-00690;2024-10-23 13:28:39.822141;Sur;Privado;TEC-0029;Impermeabilización;1;1,7;3;21;-4;2;86231,04;107423,77;24,58;39875,44;8212,48;38143,12;21192,73;;0;0,0;0;0;0;3208;vertederos;3529;0;0;;0
HIDRO-2025-00722;2024-10-23 13:28:39.822687;Este;Industrial;TEC-0037;Reparación;2;1,2;5;26;-3;1;29823,89;28765,57;-3,55;28715,31;300,58;808,0;-1058,32;FD;300;0,202;0;0;0;0;;0;0;0;Fuga;2
HIDRO-2025-00714;2024-10-24 13:28:39.822549;Este;Industrial;TEC-0023;Riego Agrícola;2;2,6;3;27;-2;1;611783,6;755887,73;23,55;556363,1;16834,2;38586,3;144104,13;;200;8,97;0;0;0;0;;0;17;1;;0
HIDRO-2025-01095;2024-10-24 13:28:39.829149;Norte;Industrial;TEC-0030;Red Agua Potable;2;1,8;1;134;0;3;5042355,2;6837406,26;35,6;4920640,8;42755,2;78959,2;1795051,06;FD;400;34,48;10;3;68;0;;0;0;0;;0
HIDRO-2025-00715;2024-10-25 13:28:39.822568;Oeste;Privado;TEC-0030;Riego Agrícola;1;2,7;1;12;-1;2;316464,4;419214,76;32,47;287774,9;8761,8;19927,7;102750,36;;200;4,63;0;0;0;0;;0;9;1;;0
HIDRO-2025-01399;2024-10-25 13:28:39.834289;Sur;Privado;TEC-0034;Reparación;1;1,8;5;12;-7;2;27473,03;24295,61;-11,57;26852,13;183,02;437,88;-3177,43;FD;250;0,246;0;0;0;0;;0;0;0;Fuga;1
HIDRO-2025-00207;2024-10-26 13:28:39.813101;Este;Municipal;TEC-0035;Impermeabilización;1;2,7;5;74;-5;6;228103,8;207415,56;-9,07;111948,03;28346,88;87808,89;-20688,24;;0;0,0;0;0;0;11073;200gr;12180;0;0;;0
HIDRO-2025-01156;2024-10-26 13:28:39.830195;Sur;Privado;TEC-0010;Riego Agrícola;1;2,4;2;18;3;1;122384,8;162483,6;32,76;101275,6;150,0;20959,2;40098,8;;90;7,48;0;0;0;0;;0;14;1;;0
HIDRO-2025-00700;2024-10-28 13:28:39.822310;Norte;Comunidad de Regantes;TEC-0017;Reparación;1;2,8;4;6;-7;4;70330,89;87620,64;24,58;69392,9;270,07;667,92;17289,75;PE;500;0,121;0;0;0;0;;0;0;0;Fuga;1
HIDRO-2025-01077;2024-10-28 13:28:39.828794;Sur;Industrial;TEC-0038;Riego Agrícola;3;1,7;5;10;-7;3;102012,4;114635,04;12,37;92730,4;2902,8;6379,2;12622,64;;200;1,48;0;0;0;0;;0;2;1;;0
HIDRO-2025-01448;2024-11-01 13:28:39.835158;Este;Industrial;TEC-0001;Reparación;1;2,4;1;3;0;1;3621,13;5431,69;50,0;3325,56;83,33;212,24;1810,56;PE;160;0,056;0;0;0;0;;0;0;0;Fuga;1
HIDRO-2025-00670;2024-11-03 13:28:39.821776;Oeste;Municipal;TEC-0021;Reparación;1;2,1;1;7;1;2;22337,94;30698,93;37,43;21338,64;330,34;668,96;8360,99;PE;250;0,148;0;0;0;0;;0;0;0;Refuerzo;1
HIDRO-2025-01086;2024-11-03 13:28:39.828993;Este;Comunidad de Regantes;TEC-0022;Impermeabilización;1;2,3;1;128;2;3;396488,2;553568,86;39,62;194587,17;49272,32;152628,71;157080,66;;0;0,0;0;0;0;19247;200gr;21172;0;0;;0
HIDRO-2025-00012;2024-11-04 13:28:39.809614;Este;Municipal;TEC-0030;Impermeabilización;1;1,7;5;16;-7;2;64619,52;57502,96;-11,01;29881,72;6154,24;28583,56;-7116,56;;0;0,0;0;0;0;2404;vertederos;2644;0;0;;0
HIDRO-2025-01126;2024-11-04 13:28:39.829694;Oeste;Comunidad de Regantes;TEC-0001;Riego Agrícola;1;1,5;2;36;-3;1;1521325,0;1559201,85;2,49;1426479,8;27809,4;67035,8;37876,85;;250;14,79;0;0;0;0;;0;29;2;;0
HIDRO-2025-00290;2024-11-05 13:28:39.814527;Central;Comunidad de Regantes;TEC-0028;Reparación;1;1,7;5;12;-7;1;10823,87;10921,25;0,9;10296,53;174,84;352,5;97,38;FD;100;0,235;0;0;0;0;;0;0;0;Fuga;1
HIDRO-2025-00534;2024-11-05 13:28:39.818854;Oeste;Privado;TEC-0042;Riego Agrícola;1;2,6;1;30;-1;2;197180,1;291078,54;47,62;163212,2;300,0;33667,9;93898,44;;90;12,01;0;0;0;0;;0;24;2;;0
HIDRO-2025-00653;2024-11-05 13:28:39.821461;Este;Municipal;TEC-0041;Reparación;1;2,3;5;14;-5;0;63809,1;62936,36;-1,37;61762,5;753,3;1293,3;-872,74;PE;315;0,27;0;0;0;0;;0;0;0;Rotura;1
HIDRO-2025-00792;2024-11-05 13:28:39.823908;Central;Comunidad de Regantes;TEC-0043;Impermeabilización;1;2,5;4;73;-7;2;247570,59;290010,31;17,14;133114,2;27932,16;86524,23;42439,72;;0;0,0;0;0;0;10911;400gr;12002;0;0;;0
HIDRO-2025-00868;2024-11-05 13:28:39.825218;Oeste;Comunidad de Regantes;TEC-0035;Riego Agrícola;3;3,0;3;31;-1;2;135853,1;203779,65;50,0;112418,2;150,0;23284,9;67926,55;;90;8,31;0;0;0;0;;0;16;1;;0
HIDRO-2025-01410;2024-11-05 13:28:39.834467;Sur;Comunidad de Regantes;TEC-0043;Impermeabilización;1;2,1;4;23;0;2;70225,4;57160,55;-18,6;34464,99;8727,04;27033,37;-13064,85;;0;0,0;0;0;0;3409;200gr;3750;0;0;;0
HIDRO-2025-00990;2024-11-06 13:28:39.827311;Oeste;Privado;TEC-0034;Riego Agrícola;2;1,8;1;35;4;0;246705,4;328094,88;32,99;204537,8;10680,0;31487,6;81389,48;;110;10,38;0;0;0;0;;0;20;2;;0
HIDRO-2025-00104;2024-11-08 13:28:39.811290;Oeste;Comunidad de Regantes;TEC-0021;Riego Agrícola;1;1,0;3;35;-5;0;233562,6;199979,05;-14,38;193297,2;300,0;39965,4;-33583,55;;90;14,26;0;0;0;0;;0;28;2;;0
HIDRO-2025-00246;2024-11-08 13:28:39.813773;Norte;Municipal;TEC-0039;Red Agua Potable;1;1,3;5;108;-7;2;2443680,0;2210764,11;-9,53;2222280,0;66960,0;154440,0;-232915,89;PE;200;36,0;10;3;72;0;;0;0;0;;0
HIDRO-2025-00685;2024-11-08 13:28:39.822050;Central;Comunidad de Regantes;TEC-0038;Riego Agrícola;1;2,3;2;29;-3;0;189405,3;242118,88;27,83;156781,6;300,0;32323,7;52713,58;;90;11,53;0;0;0;0;;0;23;2;;0
HIDRO-2025-00757;2024-11-08 13:28:39.823297;Sur;Comunidad de Regantes;TEC-0037;Reparación;2;1,1;5;6;-1;1;3217,29;2864,32;-10,97;2791,1;69,94;356,26;-352,97;PE;160;0,047;0;0;0;0;;0;0;0;Fuga;2
HIDRO-2025-01220;2024-11-08 13:28:39.831267;Sur;Privado;TEC-0044;Riego Agrícola;1;2,5;1;28;0;4;180579,9;239663,59;32,72;149472,8;300,0;30807,1;59083,69;;90;10,99;0;0;0;0;;0;21;2;;0
HIDRO-2025-01430;2024-11-08 13:28:39.834849;Norte;Industrial;TEC-0048;Riego Agrícola;1;2,4;4;28;-7;1;176897,6;171294,9;-3,17;146432,2;300,0;30165,4;-5602,7;;90;10,76;0;0;0;0;;0;21;2;;0
HIDRO-2025-00058;2024-11-09 13:28:39.810429;Central;Municipal;TEC-0042;Reparación;1;1,9;1;8;3;0;95905,75;122813,53;28,06;94626,67;368,28;910,8;26907,78;PE;500;0,165;0;0;0;0;;0;0;0;Fuga;1
HIDRO-2025-00219;2024-11-09 13:28:39.813301;Oeste;Privado;TEC-0033;Red Agua Potable;1;2,4;4;29;-5;0;1527840,0;1374368,46;-10,05;1464000,0;17856,0;45984,0;-153471,54;PE;315;9,6;2;1;19;0;;0;0;0;;0
HIDRO-2025-00420;2024-11-09 13:28:39.816782;Norte;Privado;TEC-0003;Riego Agrícola;2;1,0;5;8;14;1;97939,6;85270,51;-12,94;89026,6;2791,2;6121,8;-12669,09;;200;1,42;0;0;0;0;;0;2;1;;0
HIDRO-2025-00532;2024-11-09 13:28:39.818819;Norte;Industrial;TEC-0041;Reparación;3;2,9;4;6;0;5;9668,55;13956,55;44,35;9236,25;55,8;376,5;4288,0;PE;400;0,025;0;0;0;0;;0;0;0;Refuerzo;3
HIDRO-2025-00048;2024-11-10 13:28:39.810249;Este;Industrial;TEC-0027;Red Agua Potable;1;1,3;2;53;1;1;4486349,6;5079334,82;13,22;4364436,0;32959,2;88954,4;592985,22;PE;400;17,72;5;1;35;0;;0;0;0;;0
HIDRO-2025-00581;2024-11-10 13:28:39.819814;Central;Municipal;TEC-0041;Reparación;1;2,3;3;14;-5;0;65780,39;79653,29;21,09;63821,25;622,73;1336,41;13872,9;PE;315;0,279;0;0;0;0;;0;0;0;Fuga;1
HIDRO-2025-00112;2024-11-11 13:28:39.811431;Este;Comunidad de Regantes;TEC-0003;Riego Agrícola;3;2,9;4;10;-2;1;74816,8;109411,78;46,24;66382,6;2183,6;6250,6;34594,98;;160;1,64;0;0;0;0;;0;3;1;;0
HIDRO-2025-00236;2024-11-11 13:28:39.813600;Este;Industrial;TEC-0036;Riego Agrícola;1;1,8;5;28;-7;5;183551,7;189812,72;3,41;151937,4;300,0;31314,3;6261,02;;90;11,17;0;0;0;0;;0;22;2;;0
HIDRO-2025-00741;2024-11-11 13:28:39.823018;Sur;Municipal;TEC-0008;Impermeabilización;1;2,4;5;61;-7;1;244097,28;273766,66;12,15;112876,83;23247,36;107973,09;29669,38;;0;0,0;0;0;0;9081;vertederos;9989;0;0;;0
HIDRO-2025-00836;2024-11-11 13:28:39.824665;Este;Municipal;TEC-0046;Riego Agrícola;2;2,2;3;46;-2;0;1510050,0;1753366,57;16,11;1415906,6;27604,8;66538,6;243316,57;;250;14,68;0;0;0;0;;0;29;2;;0
HIDRO-2025-01427;2024-11-11 13:28:39.834798;Sur;Privado;TEC-0029;Red Agua Potable;2;1,8;5;31;-6;3;249073,5;233605,22;-6,21;232219,5;4929,0;11925,0;-15468,28;FD;100;7,95;2;1;15;0;;0;0;0;;0
HIDRO-2025-00307;2024-11-12 13:28:39.814819;Sur;Industrial;TEC-0016;Red Agua Potable;1;1,5;5;147;-7;1;2186826,2;1817538,22;-16,89;1940305,9;60772,4;185747,9;-369287,98;PE;160;49,01;14;4;98;0;;0;0;0;;0
HIDRO-2025-00676;2024-11-12 13:28:39.821886;Sur;Comunidad de Regantes;TEC-0029;Riego Agrícola;2;2,9;2;29;-3;2;232413,9;337388,03;45,17;192632,3;9980,0;29801,6;104974,13;;110;9,83;0;0;0;0;;0;19;1;;0
HIDRO-2025-01137;2024-11-12 13:28:39.829881;Norte;Privado;TEC-0010;Riego Agrícola;1;1,2;1;29;1;0;274271,5;360051,93;31,28;227385,5;11850,0;35036,0;85780,43;;110;11,55;0;0;0;0;;0;23;2;;0
HIDRO-2025-00098;2024-11-13 13:28:39.811169;Este;Industrial;TEC-0044;Reparación;1;1,2;1;4;-1;0;7475,62;7858,89;5,13;6944,62;209,25;321,75;383,26;PE;200;0,075;0;0;0;0;;0;0;0;Rotura;1
HIDRO-2025-01132;2024-11-13 13:28:39.829797;Este;Comunidad de Regantes;TEC-0008;Impermeabilización;2;1,1;2;102;14;3;266448,67;304079,91;14,12;143264,6;30062,08;93121,99;37631,24;;0;0,0;0;0;0;11743;400gr;12917;0;0;;0
HIDRO-2025-01417;2024-11-13 13:28:39.834583;Oeste;Industrial;TEC-0001;Red Agua Potable;1;2,8;3;140;-5;2;11848824,0;14276290,07;20,49;11526840,0;87048,0;234936,0;2427466,07;PE;400;46,8;14;4;93;0;;0;0;0;;0
HIDRO-2025-00622;2024-11-14 13:28:39.820555;Este;Municipal;TEC-0030;Impermeabilización;1;1,7;4;8;-2;1;23793,0;26526,36;11,49;11677,05;2956,8;9159,15;2733,36;;0;0,0;0;0;0;1155;200gr;1270;0;0;;0
HIDRO-2025-00711;2024-11-14 13:28:39.822495;Este;Privado;TEC-0009;Reparación;1;2,0;4;13;0;1;96059,01;89320,83;-7,01;94209,75;569,16;1280,1;-6738,18;PE;400;0,255;0;0;0;0;;0;0;0;Refuerzo;1
HIDRO-2025-00821;2024-11-14 13:28:39.824409;Central;Industrial;TEC-0039;Riego Agrícola;1;3,0;1;8;-1;3;259095,0;388642,5;50,0;242886,2;4818,6;11390,2;129547,5;;250;2,51;0;0;0;0;;0;5;1;;0
HIDRO-2025-00905;2024-11-14 13:28:39.825853;Sur;Industrial;TEC-0006;Red Agua Potable;3;1,1;2;155;-3;0;1414740,0;1820704,82;28,7;1346264,0;20026,0;48450,0;405964,82;FD;150;32,3;9;3;64;0;;0;0;0;;0
HIDRO-2025-01070;2024-11-14 13:28:39.828682;Este;Comunidad de Regantes;TEC-0016;Riego Agrícola;1;1,7;4;29;-6;1;191166,4;158469,96;-17,1;158235,8;300,0;32630,6;-32696,44;;90;11,64;0;0;0;0;;0;23;2;;0
HIDRO-2025-00182;2024-11-15 13:28:39.812669;Central;Comunidad de Regantes;TEC-0040;Reparación;1;1,9;4;10;-3;1;43206,57;39703,45;-8,11;42384,87;368,28;453,42;-3503,12;FD;400;0,198;0;0;0;0;;0;0;0;Rotura;1
HIDRO-2025-00373;2024-11-15 13:28:39.815973;Oeste;Privado;TEC-0018;Impermeabilización;1;2,2;5;97;-7;2;298700,0;360295,73;20,62;146595,0;37120,0;114985,0;61595,73;;0;0,0;0;0;0;14500;200gr;15950;0;0;;0
HIDRO-2025-00908;2024-11-15 13:28:39.825906;Oeste;Industrial;TEC-0019;Reparación;2;2,9;5;6;-7;3;6791,58;8051,51;18,55;6539,13;68,45;184,0;1259,93;FD;300;0,046;0;0;0;0;;0;0;0;Fuga;2
HIDRO-2025-01003;2024-11-15 13:28:39.827534;Este;Privado;TEC-0043;Reparación;1;1,2;2;14;-3;0;11781,0;13902,38;18,01;10620,5;330,0;830,5;2121,38;PE;110;0,275;0;0;0;0;;0;0;0;Sustitución;1
HIDRO-2025-01051;2024-11-15 13:28:39.828369;Central;Comunidad de Regantes;TEC-0050;Red Agua Potable;1;1,9;1;52;0;3;763434,0;984734,48;28,99;726482,4;10806,6;26145,0;221300,48;FD;150;17,43;5;1;34;0;;0;0;0;;0
HIDRO-2025-01418;2024-11-15 13:28:39.834601;Central;Comunidad de Regantes;TEC-0027;Impermeabilización;1;2,8;1;28;1;3;86561,2;129841,8;50,0;42482,22;10757,12;33321,86;43280,6;;0;0,0;0;0;0;4202;200gr;4622;0;0;;0
HIDRO-2025-00108;2024-11-16 13:28:39.811358;Sur;Privado;TEC-0006;Riego Agrícola;2;2,6;3;7;-5;2;21722,6;31850,79;46,63;18027,2;150,0;3545,4;10128,19;;90;1,26;0;0;0;0;;0;2;1;;0
HIDRO-2025-00672;2024-11-16 13:28:39.821811;Oeste;Privado;TEC-0040;Reparación;2;2,1;3;3;-5;3;2609,56;3585,6;37,4;2510,56;17,11;81,88;976,04;FD;250;0,023;0;0;0;0;;0;0;0;Fuga;2
HIDRO-2025-01380;2024-11-16 13:28:39.833975;Norte;Comunidad de Regantes;TEC-0026;Riego Agrícola;1;2,4;2;18;-1;0;776595,0;999626,52;28,72;728181,0;14193,0;34221,0;223031,52;;250;7,55;0;0;0;0;;0;15;1;;0
HIDRO-2025-00788;2024-11-17 13:28:39.823839;Norte;Industrial;TEC-0002;Impermeabilización;1;1,2;3;66;3;0;265735,68;215091,96;-19,06;122882,98;25308,16;117544,54;-50643,72;;0;0,0;0;0;0;9886;vertederos;10875;0;0;;0
HIDRO-2025-00832;2024-11-18 13:28:39.824599;Oeste;Comunidad de Regantes;TEC-0026;Impermeabilización;2;1,5;5;46;-7;0;142437,12;154239,2;8,29;65866,57;13565,44;63005,11;11802,08;;0;0,0;0;0;0;5299;vertederos;5829;0;0;;0
HIDRO-2025-01495;2024-11-18 13:28:39.836002;Norte;Comunidad de Regantes;TEC-0019;Impermeabilización;1;2,0;1;17;1;3;58517,51;80194,96;37,04;31463,8;6602,24;20451,47;21677,45;;0;0,0;0;0;0;2579;400gr;2837;0;0;;0
HIDRO-2025-00769;2024-11-19 13:28:39.823508;Sur;Privado;TEC-0011;Reparación;1;1,1;5;8;-7;2;14039,06;11231,24;-20,0;13671,04;122,02;246,0;-2807,81;FD;150;0,164;0;0;0;0;;0;0;0;Sustitución;1
HIDRO-2025-00860;2024-11-19 13:28:39.825080;Central;Municipal;TEC-0021;Riego Agrícola;2;2,5;3;37;-5;0;270915,3;336154,23;24,08;224597,1;11710,0;34608,2;65238,93;;110;11,41;0;0;0;0;;0;22;2;;0
HIDRO-2025-01266;2024-11-19 13:28:39.832038;Oeste;Municipal;TEC-0008;Riego Agrícola;2;2,1;2;19;-2;2;140007,0;210010,5;50,0;116064,0;6050,0;17893,0;70003,5;;110;5,9;0;0;0;0;;0;11;1;;0
HIDRO-2025-00683;2024-11-20 13:28:39.822010;Este;Municipal;TEC-0002;Riego Agrícola;1;1,2;3;21;-4;0;621376,8;648440,51;4,36;565090,3;17094,6;39191,9;27063,71;;200;9,11;0;0;0;0;;0;18;1;;0
HIDRO-2025-00163;2024-11-21 13:28:39.812343;Oeste;Industrial;TEC-0044;Riego Agrícola;2;2,3;5;17;-3;3;507505,0;578476,17;13,98;475836,6;9319,8;22348,6;70971,17;;250;4,93;0;0;0;0;;0;9;1;;0
HIDRO-2025-00308;2024-11-21 13:28:39.814836;Central;Comunidad de Regantes;TEC-0043;Impermeabilización;3;2,0;4;98;-6;0;188963,8;245713,16;30,03;92739,03;23482,88;72741,89;56749,36;;0;0,0;0;0;0;9173;200gr;10090;0;0;;0
HIDRO-2025-00968;2024-11-21 13:28:39.826929;Oeste;Municipal;TEC-0030;Impermeabilización;1;1,7;4;104;-7;2;419489,28;423349,01;0,92;193982,58;39951,36;185555,34;3859,73;;0;0,0;0;0;0;15606;vertederos;17167;0;0;;0
HIDRO-2025-00123;2024-11-22 13:28:39.811619;Sur;Municipal;TEC-0043;Impermeabilización;2;1,3;5;30;-7;2;93354,24;97643,31;4,59;43169,39;8890,88;41293,97;4289,07;;0;0,0;0;0;0;3473;vertederos;3820;0;0;;0
HIDRO-2025-00787;2024-11-22 13:28:39.823821;Oeste;Privado;TEC-0030;Impermeabilización;1;1,9;5;115;-7;0;390767,18;369505,43;-5,44;210108,4;44088,32;136570,46;-21261,75;;0;0,0;0;0;0;17222;400gr;18944;0;0;;0
HIDRO-2025-01004;2024-11-22 13:28:39.827552;Oeste;Privado;TEC-0015;Reparación;1;2,5;5;5;-7;2;4439,52;4413,12;-0,59;4206,24;89,28;144,0;-26,4;FD;100;0,096;0;0;0;0;;0;0;0;Rotura;1
HIDRO-2025-01083;2024-11-22 13:28:39.828944;Este;Privado;TEC-0026;Riego Agrícola;3;2,1;4;10;1;2;76155,4;89654,84;17,73;67570,3;2220,8;6364,3;13499,44;;160;1,67;0;0;0;0;;0;3;1;;0
HIDRO-2025-00162;2024-11-23 13:28:39.812325;Este;Municipal;TEC-0004;Red Agua Potable;1;2,8;3;128;-3;2;16621131,5;22536437,7;35,59;16306374,5;79329,0;235428,0;5915306,2;PE;500;42,65;12;4;85;0;;0;0;0;;0
HIDRO-2025-00414;2024-11-23 13:28:39.816680;Sur;Industrial;TEC-0011;Impermeabilización;2;3,0;2;74;-3;2;174852,8;262279,2;50,0;85813,68;21729,28;67309,84;87426,4;;0;0,0;0;0;0;8488;200gr;9337;0;0;;0
HIDRO-2025-00636;2024-11-23 13:28:39.820904;Sur;Municipal;TEC-0035;Red Agua Potable;1;2,5;2;100;-3;2;2271943,6;2875630,46;26,57;2066103,1;62254,2;143586,3;603686,86;PE;200;33,47;10;3;66;0;;0;0;0;;0
HIDRO-2025-01363;2024-11-23 13:28:39.833699;Central;Privado;TEC-0022;Impermeabilización;1;1,8;1;6;2;1;24433,92;33264,03;36,14;11298,87;2327,04;10808,01;8830,11;;0;0,0;0;0;0;909;vertederos;1000;0;0;;0
HIDRO-2025-01479;2024-11-23 13:28:39.835720;Oeste;Privado;TEC-0011;Impermeabilización;2;1,3;1;70;5;1;182541,05;265305,18;45,34;98149,0;20595,2;63796,85;82764,13;;0;0,0;0;0;0;8045;400gr;8850;0;0;;0
HIDRO-2025-01325;2024-11-24 13:28:39.833046;Este;Municipal;TEC-0040;Red Agua Potable;1;2,9;4;35;-7;3;504138,0;691802,1;37,22;479736,8;7136,2;17265,0;187664,1;FD;150;11,51;3;1;23;0;;0;0;0;;0
HIDRO-2025-01492;2024-11-25 13:28:39.835954;Norte;Comunidad de Regantes;TEC-0029;Reparación;1;1,6;1;1;3;1;2835,96;3667,5;29,32;2745,0;33,48;57,48;831,54;PE;315;0,012;0;0;0;0;;0;0;0;Rotura;1
HIDRO-2025-00573;2024-11-26 13:28:39.819674;Norte;Comunidad de Regantes;TEC-0017;Riego Agrícola;1;2,0;3;7;-4;2;129933,2;148000,4;13,9;118124,7;3665,4;8143,1;18067,2;;200;1,89;0;0;0;0;;0;3;1;;0
